label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
Jul-25,-0.016,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,9,614
Aug-25,-0.019,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,10,615
Sep-25,-0.024,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,11,616
Nov-24,-0.026,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,1,617
Dec-24,-0.054,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,2,618
Jan-25,-0.071,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,3,619
Feb-25,-0.071,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,4,620
Mar-25,-0.002,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,5,621
Apr-25,-0.032,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,6,622
May-25,0.047,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,7,623
Jun-25,0.018,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,8,624
Jul-25,-0.011,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,9,625
Aug-25,-0.018,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,10,626
Sep-25,-0.018,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,MENSUAL,11,627
Nov-24,0.008,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,1,628
Dec-24,-0.003,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,2,629
Jan-25,-0.011,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,3,630
Feb-25,0.003,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,4,631
Mar-25,0.017,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,5,632
Apr-25,-0.019,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,6,633
May-25,0.032,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,7,634
Jun-25,-0.022,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,8,635
Jul-25,0.049,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,9,636
Aug-25,-0.006,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,10,637
Sep-25,-0.007,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,MENSUAL,11,638
Nov-24,0.048,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,1,639
Dec-24,-0.035,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,2,640
Jan-25,-0.011,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,3,641
Feb-25,-0.044,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,4,642
Mar-25,-0.004,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,5,643
Apr-25,-0.085,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,6,644
May-25,0.005,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,7,645
Jun-25,-0.048,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,8,646
Jul-25,0.048,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,9,647
Aug-25,-0.048,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,10,648
Sep-25,0.063,ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés\ee-chart Parque Luisa Carnés Diferencia mensual NDVI.csv,Parque Luisa Carnés,MENSUAL,11,649
Nov-24,0.041,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,1,650
Dec-24,-0.009,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,2,651
Jan-25,0.005,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,3,652
Feb-25,-0.005,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,4,653
Mar-25,0.012,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,5,654
Apr-25,-0.088,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,6,655
May-25,0.031,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,7,656
Jun-25,-0.017,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,8,657
Jul-25,0.021,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,9,658
Aug-25,-0.013,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,10,659
Sep-25,-0.015,ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King\ee-chart Parque Martin Luther King Difrencia mensual NDVI.csv,Parque Martin Luther King,MENSUAL,11,660
Nov-24,0.037,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,1,661
Dec-24,-0.018,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,2,662
Jan-25,-0.006,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,3,663
Feb-25,-0.013,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,4,664
Mar-25,0.015,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,5,665
Apr-25,-0.088,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,6,666
May-25,-0.008,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,7,667
Jun-25,-0.037,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,8,668
Jul-25,0.026,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,9,669
Aug-25,-0.046,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,10,670
Sep-25,-0.031,ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón\ee-chart Parque de María Eva Duarte de Perón Diferencia mensual NDVI.csv,Parque María Eva Duarte de Perón,MENSUAL,11,671
Nov-24,0.011,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,1,672
Dec-24,-0.042,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,2,673
Jan-25,-0.045,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,3,674
Feb-25,-0.041,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,4,675
Mar-25,0.003,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,5,676
Apr-25,-0.088,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,6,677
May-25,-0.016,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,7,678
Jun-25,-0.066,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,8,679
Jul-25,0.04,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,9,680
Aug-25,-0.021,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,10,681
Sep-25,0.016,ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos)\ee-chart Parque Miguel Aracil APE 8.11 (Valdeconejos) Diferencia mensual NDVI.csv,Parque Miguel Aracil APE 8.11 (Valdeconejos),MENSUAL,11,682
Nov-24,0.047,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,1,683
Dec-24,-0.04,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,2,684
Jan-25,0.014,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,3,685
Feb-25,0.002,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,4,686
Mar-25,0.039,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,5,687
Apr-25,-0.038,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,6,688
May-25,0.021,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,7,689
Jun-25,-0.01,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,8,690
Jul-25,0.04,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,9,691
Aug-25,-0.019,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,10,692
Sep-25,-0.018,ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco\ee-chart Parque Miguel Ángel Blanco Diferencia mensual NDVI.csv,Parque Miguel Ángel Blanco,MENSUAL,11,693
Nov-24,0.014,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,1,694
Dec-24,-0.024,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,2,695
Jan-25,-0.018,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,3,696
Feb-25,-0.026,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,4,697
Mar-25,0.028,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,5,698
Apr-25,0.006,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,6,699
May-25,0.029,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,7,700
Jun-25,-0.008,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,8,701
Jul-25,0.023,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,9,702
Aug-25,-0.026,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,10,703
Sep-25,-0.001,ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle Diferencia mensual NDVI.csv,Parque Norte Carmen Tagle,MENSUAL,11,704
Nov-24,0.01,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,1,705
Dec-24,-0.04,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,2,706
Jan-25,-0.019,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,3,707
Feb-25,-0.021,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,4,708
Mar-25,0.017,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,5,709
Apr-25,-0.023,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,6,710
May-25,0.03,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,7,711
Jun-25,-0.02,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,8,712
Jul-25,0.003,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,9,713
Aug-25,-0.038,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,10,714
Sep-25,-0.015,ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria\ee-chart Parque Nuria Diferencia mensual NDVI.csv,Parque Nuria,MENSUAL,11,715
Nov-24,0.014,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,1,716
Dec-24,-0.03,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,2,717
Jan-25,-0.017,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,3,718
Feb-25,-0.024,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,4,719
Mar-25,0.014,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,5,720
Apr-25,-0.022,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,6,721
May-25,0.011,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,7,722
Jun-25,-0.044,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,8,723
Jul-25,0.067,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,9,724
Aug-25,-0.022,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,10,725
Sep-25,-0.057,ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata\ee-chart Parque Orlando Tamayo Zapata Diferencia mensual NDVI.csv,Parque Orlando Tamayo Zapata,MENSUAL,11,726
Nov-24,0.064,ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular Diferencia mensual NDVI.csv,Parque Papelera Peninsular,MENSUAL,1,727
